schema_version	run_id	as_of_date	scope_mode	record_type	source_system	advisor_recommendation_id	recommendation_type_id	recommendation_status	subscription_id	subscription_name	resource_linkage_source	published_resource_id	normalized_resource_id	resource_name	resource_group	resource_type	location	tags_json	advisor_metadata_id	service_name	retiring_feature	retirement_date_raw	retirement_date	retirement_date_source	retirement_date_quality	impact	risk	category	sub_category	last_updated	label	short_description_problem	short_description_solution	description	potential_benefits	learn_more_link	actions_json	metadata_match_status	resource_inventory_match_status	subscription_inventory_match_status	diagnostic_flags	provenance_json	raw_record_ref
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks/providers/Microsoft.Advisor/recommendations/b64200885200c5586950becada18399376b4d513e1d811925ea33f8d8388b9e8	b005ecf0-23e2-4279-9ca2-718d1518c9fb	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks	pagopa-d-weu-dev-aks	pagopa-d-weu-dev-aks-rg	microsoft.containerservice/managedclusters		{}			Legacy authentication for Container Insights - Azure Monitor	2026-09-30	2026-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-16T16:00:25.995646Z		Migrate to Container insights managed identity authentication	Migrate to Container insights managed identity authentication				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""b005ecf0-23e2-4279-9ca2-718d1518c9fb\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-dev-aks-rg/providers/microsoft.containerservice/managedclusters/pagopa-d-weu-dev-aks/providers/Microsoft.Advisor/recommendations/b64200885200c5586950becada18399376b4d513e1d811925ea33f8d8388b9e8"",""resource_linkage"":""resource_id""}"	79083aecc0628abba579504e7f902fec0d61d133079190cc735ff4c7b5ecf123
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis/providers/Microsoft.Advisor/recommendations/2f500b101eddceac5348b2a129ca942dc8dfbd3365b841dd0b551b5e1c7868fa	f3aded79-f9ff-4ce4-99e3-2ffcf11161a4	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis	pagopa-d-weu-ecommerce-redis	pagopa-d-weu-ecommerce-redis-rg	microsoft.cache/redis		{}			Redis Cache	2028-09-30	2028-09-30	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-04-30T06:41:46.020357Z		Migrate to Azure Managed Redis from Azure Cache for Redis	Migrate to Azure Managed Redis from Azure Cache for Redis				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""f3aded79-f9ff-4ce4-99e3-2ffcf11161a4\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-ecommerce-redis-rg/providers/microsoft.cache/redis/pagopa-d-weu-ecommerce-redis/providers/Microsoft.Advisor/recommendations/2f500b101eddceac5348b2a129ca942dc8dfbd3365b841dd0b551b5e1c7868fa"",""resource_linkage"":""resource_id""}"	07b1e56d4f4374a8daa4096cfc2db93b1c5ab4ceabddb9388f32f289146b51dd
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv/providers/Microsoft.Advisor/recommendations/39388ae92f2cb3e298b102ad856a1db6e0dd85f78f93bbfba29faff3acbdf08a	7ff06874-39e9-41be-9552-fa1ae2a83c88	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv	pagopa-d-weu-network-kv	pagopa-d-weu-network-sec-rg	microsoft.keyvault/vaults		{}			API versions prior to 2026-02-01	2027-02-27	2027-02-27	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-07-29T21:16:16.303760Z		Azure Key Vault API versions prior to 2026-02-01 are being retired	Azure Key Vault API versions prior to 2026-02-01 are being retired				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7ff06874-39e9-41be-9552-fa1ae2a83c88\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-network-sec-rg/providers/microsoft.keyvault/vaults/pagopa-d-weu-network-kv/providers/Microsoft.Advisor/recommendations/39388ae92f2cb3e298b102ad856a1db6e0dd85f78f93bbfba29faff3acbdf08a"",""resource_linkage"":""resource_id""}"	d4cd1d66e92eb4059984a99e3fb02bab552e2ba89ce667b0a241a650e237a1e0
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account/providers/Microsoft.Advisor/recommendations/58c25ceee60896394795b84714c5f296f36565a8bf2ba6b92b2b31dcc84ff492	51a4e6bd-5a95-4a41-8309-40f5640fdb8b	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account	pagopa-d-weu-nodo-verifyko-cosmos-account	pagopa-d-weu-nodo-verifyko-to-datastore-rg	microsoft.documentdb/databaseaccounts		{}							missing	Medium		HighAvailability		2026-05-13T09:07:37.384420Z		Upgrade old Azure Cosmos DB SDK to the latest version	Upgrade old Azure Cosmos DB SDK to the latest version				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""51a4e6bd-5a95-4a41-8309-40f5640fdb8b\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-verifyko-to-datastore-rg/providers/microsoft.documentdb/databaseaccounts/pagopa-d-weu-nodo-verifyko-cosmos-account/providers/Microsoft.Advisor/recommendations/58c25ceee60896394795b84714c5f296f36565a8bf2ba6b92b2b31dcc84ff492"",""resource_linkage"":""resource_id""}"	4cf724d193ebbe76b9dcc1b803e2f276f264638f6faa1f648b017548df106e8c
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss/providers/Microsoft.Advisor/recommendations/22202f6b3581d6aa4f494f1d30337f9fd36e0058f7417fcfc1030aae91ef988e	3b739bd1-c193-4bb6-a953-1362ee3b03b2	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss	pagopa-d-weu-nodo-vmss	pagopa-d-weu-nodo-vmss-rg	microsoft.compute/virtualmachinescalesets		{}							missing	High		HighAvailability		2026-04-22T15:34:58.890851Z		Upgrade your VMSS to alternative image version	Upgrade your VMSS to alternative image version				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""3b739bd1-c193-4bb6-a953-1362ee3b03b2\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/pagopa-d-weu-nodo-vmss-rg/providers/microsoft.compute/virtualmachinescalesets/pagopa-d-weu-nodo-vmss/providers/Microsoft.Advisor/recommendations/22202f6b3581d6aa4f494f1d30337f9fd36e0058f7417fcfc1030aae91ef988e"",""resource_linkage"":""resource_id""}"	466b2ceac199646c6c6e1bb6b0ed9f797a656d12be72ec0cdc8dead241f36034
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1/providers/Microsoft.Advisor/recommendations/b0802cd014f2855e6e0b4feee6d9cfe71b52e67ec0124d20cc03dc26272a8ac7	1d70919c-1a4a-4f79-8300-bb576c291e9d	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1	testcaccurib8d1	test-caccuri	microsoft.storage/storageaccounts		{}			Legacy Blob and General-Purpose v1 storage accounts	2026-10-13	2026-10-13	properties.extendedProperties.retirementDate	exact	Medium		HighAvailability		2026-05-21T10:03:20.652369Z		Upgrade general-purpose v1 storage accounts	Upgrade general-purpose v1 storage accounts				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""1d70919c-1a4a-4f79-8300-bb576c291e9d\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-caccuri/providers/microsoft.storage/storageaccounts/testcaccurib8d1/providers/Microsoft.Advisor/recommendations/b0802cd014f2855e6e0b4feee6d9cfe71b52e67ec0124d20cc03dc26272a8ac7"",""resource_linkage"":""resource_id""}"	9467919dc66c7b23d3c0d929b627f2e68eca6473d34ba0e3f83af5ed807f94ef
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset/providers/Microsoft.Advisor/recommendations/5ee792028a778c7f42da6784cf39ef36ca9e1e2b4a162b8eaa92e4a2152082e3	13cea0f1-c3f7-4c66-8b3b-9928a0f07cea	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset	payment-superset	test-matteo	microsoft.compute/virtualmachines		{}			LSv2, G, GS, F, FS, Fsv2, B, Av2 - Series	2028-11-15	2028-11-15	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-04-24T20:01:55.398531Z		Review and migrate virtual machine workloads	Review and migrate virtual machine workloads				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""13cea0f1-c3f7-4c66-8b3b-9928a0f07cea\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset/providers/Microsoft.Advisor/recommendations/5ee792028a778c7f42da6784cf39ef36ca9e1e2b4a162b8eaa92e4a2152082e3"",""resource_linkage"":""resource_id""}"	cfb5239e9a2b11384342f09eecc77573f4475322d18d1f18553bf024b354aa5b
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset/providers/Microsoft.Advisor/recommendations/ccae93698c5ab89afabf30c8a224a30d581a0cc31898f737b4ddb6e6ca2983e7	7f71b153-c0b7-4e99-a23e-db8179183ec9	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset	payment-superset	test-matteo	microsoft.compute/virtualmachines		{}							missing	High		HighAvailability		2026-05-21T03:47:17.945664Z		Migrate workload to D-series or better virtual machine	Migrate workload to D-series or better virtual machine				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7f71b153-c0b7-4e99-a23e-db8179183ec9\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/payment-superset/providers/Microsoft.Advisor/recommendations/ccae93698c5ab89afabf30c8a224a30d581a0cc31898f737b4ddb6e6ca2983e7"",""resource_linkage"":""resource_id""}"	074abec5100b2ea546137af3d28aa5071d389da0cf4008090ad52a9f102eb36c
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/01200f6879924a354c0393a87aeb315420f02cebda94c8de20571909da672e24	7f71b153-c0b7-4e99-a23e-db8179183ec9	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	test-matteo-vm	test-matteo	microsoft.compute/virtualmachines		{}							missing	High		HighAvailability		2026-05-22T08:10:40.919450Z		Migrate workload to D-series or better virtual machine	Migrate workload to D-series or better virtual machine				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""7f71b153-c0b7-4e99-a23e-db8179183ec9\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/01200f6879924a354c0393a87aeb315420f02cebda94c8de20571909da672e24"",""resource_linkage"":""resource_id""}"	94b0b70546e95ea238972db8b9217fe2ba1f0d33068a4c8f49bb44ba0689904a
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/6f5633b3e3e3bfecb7122cd118aee3085fc8e7729856ba30c562752a2a2649f2	5f2613df-629f-4b07-9425-2a47ea0dfad3	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	test-matteo-vm	test-matteo	microsoft.compute/virtualmachines		{}							missing	Medium		HighAvailability		2026-05-13T12:09:02.120334Z		Migrate workload to Virtual Machine Scale Sets Flex	Migrate workload to Virtual Machine Scale Sets Flex				[]	missing	missing	missing	metadata_not_found,missing_retirement_date,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""5f2613df-629f-4b07-9425-2a47ea0dfad3\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/6f5633b3e3e3bfecb7122cd118aee3085fc8e7729856ba30c562752a2a2649f2"",""resource_linkage"":""resource_id""}"	ff24f4d776d944322ca15676bf77f9ce398c254b8672bcc7934259669838f4ff
1	72a34e2b-f26c-4bd9-b778-6118966cf94b	2026-07-31	resolved	advisor_retirement_recommendation	azure_advisor	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/9fb5ee6ec1909ccbefbca000999a6a6cb4360015e70916765360dc5d1e313882	13cea0f1-c3f7-4c66-8b3b-9928a0f07cea	New	bbe47ad4-08b3-4925-94c5-1278e5819b86		resource_id	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm	test-matteo-vm	test-matteo	microsoft.compute/virtualmachines		{}			LSv2, G, GS, F, FS, Fsv2, B, Av2 - Series	2028-11-15	2028-11-15	properties.extendedProperties.retirementDate	exact	High		HighAvailability		2026-05-09T10:07:15.382926Z		Review and migrate virtual machine workloads	Review and migrate virtual machine workloads				[]	missing	missing	missing	metadata_not_found,resource_inventory_not_found,subscription_inventory_not_found	"{""acquisition"":""advisor.recommendations"",""api_version"":""2025-01-01"",""fields"":{""description"":"""",""resource_id"":""properties.resourceMetadata.resourceId""},""lookup_keys"":{""metadata"":""13cea0f1-c3f7-4c66-8b3b-9928a0f07cea\u0000/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""resource"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm"",""subscription"":""bbe47ad4-08b3-4925-94c5-1278e5819b86""},""match_status"":{""metadata"":""missing"",""resource"":""missing"",""subscription"":""missing""},""recommendation_id"":""/subscriptions/bbe47ad4-08b3-4925-94c5-1278e5819b86/resourcegroups/test-matteo/providers/microsoft.compute/virtualmachines/test-matteo-vm/providers/Microsoft.Advisor/recommendations/9fb5ee6ec1909ccbefbca000999a6a6cb4360015e70916765360dc5d1e313882"",""resource_linkage"":""resource_id""}"	d050e46a8bec8271c73bfc041ffec3d12d5490d573dd07de44ab4c787d91519e
